test,year,school,county,city,math,reading,writing,english,science,total
ACT,2011,COPPERAS COVE,coryell,WACO,NA,NA,NA,18.7,20.2,19.8
ACT,2011,CORONADO,el paso,EL PASO,NA,NA,NA,22.8,22.6,23.5
ACT,2011,CORONADO,lubbock,LUBBOCK,NA,NA,NA,20.6,21.3,21.5
ACT,2011,CORRIGAN-CAMDEN,polk,HUNTSVILLE,NA,17,NA,13.9,16.8,16.5
ACT,2011,CORSICANA HIGH SCHOOL,navarro,WACO,NA,NA,NA,16.4,18.2,17.8
ACT,2011,COTTON CENTER SCHOOL,hale,LUBBOCK,NA,NA,NA,21.3,19.3,20.9
ACT,2011,COTULLA,la salle,SAN ANTONIO,NA,NA,NA,15.4,17,16.6
ACT,2011,COVINGTON SCHOOL,hill,WACO,19,NA,NA,17.2,20.5,18.7
ACT,2011,CRANDALL,kaufman,RICHARDSON,NA,NA,NA,19,20.7,20.5
ACT,2011,CRANE HIGH SCHOOL,crane,MIDLAND,NA,NA,NA,17.3,21,19.6
ACT,2011,CRANFILLS GAP SCHOOL,bosque,WACO,NA,NA,NA,15,16,16.3
ACT,2011,CRAWFORD,mclennan,WACO,NA,NA,NA,23.9,22.1,23.6
ACT,2011,CREEKVIEW,dallas,RICHARDSON,NA,NA,NA,22.1,22.5,22.9
ACT,2011,CROCKETT,houston,HUNTSVILLE,NA,NA,NA,17.4,18.4,19.3
ACT,2011,CROCKETT,travis,AUSTIN,NA,NA,NA,16.3,18.5,17.9
ACT,2011,CROSBY HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,17,18.8,18.6
ACT,2011,CROSBYTON,crosby,LUBBOCK,19,NA,NA,15.4,18.3,17.5
ACT,2011,CROSS PLAINS,callahan,ABILENE,NA,NA,NA,19.1,20.9,20.6
ACT,2011,CROSS ROADS,henderson,KILGORE,NA,NA,NA,19.1,19.3,19.5
ACT,2011,CROSSROADS,johnson,FORT WORTH,NA,NA,NA,NA,NA,NA
ACT,2011,CROWELL,foard,WICHITA FALLS,NA,NA,NA,18,19.9,19.6
ACT,2011,CROWLEY,tarrant,FORT WORTH,NA,NA,NA,18.4,20,19.8
ACT,2011,CRYSTAL CITY,zavala,SAN ANTONIO,NA,NA,NA,16.4,18.9,18.3
ACT,2011,CTR FOR NEW LIVES,tarrant,FORT WORTH,NA,NA,NA,10.7,15.3,14.3
ACT,2011,CUERO,dewitt,VICTORIA,NA,NA,NA,19.3,20.9,20.5
ACT,2011,CUMBY HIGH SCHOOL,hopkins,MT PLEASANT,NA,NA,NA,17.8,17.9,18.7
ACT,2011,CUSHING SCHOOL,nacogdoches,KILGORE,22,NA,NA,18.4,21,20.7
ACT,2011,CY-FAIR HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,20.7,22.4,22
ACT,2011,CYPRESS CREEK HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,21.1,22.4,22.5
ACT,2011,CYPRESS FALLS,harris,HOUSTON,NA,NA,NA,19.8,21.7,21.6
ACT,2011,CYPRESS LAKES,harris,HOUSTON,20,NA,NA,16.7,19.6,18.8
ACT,2011,CYPRESS RANCH,harris,HOUSTON,NA,NA,NA,20.5,22.3,22.1
ACT,2011,CYPRESS RIDGE HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,19,21.3,21
ACT,2011,CYPRESS SPRINGS HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,16.6,19.3,18.7
ACT,2011,CYPRESS WOODS HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,21.8,22.8,23
ACT,2011,D'HANIS SCHOOL,medina,SAN ANTONIO,NA,NA,NA,20.8,21.9,21.6
ACT,2011,DAINGERFIELD,morris,MT PLEASANT,NA,17,NA,15.9,17.9,17.2
ACT,2011,DALHART,dallam,AMARILLO,20,NA,NA,18,20.1,19.6
ACT,2011,DALLAS CAN ACADEMY CHARTER,dallas,RICHARDSON,NA,NA,NA,NA,NA,NA
ACT,2011,DALLAS CAN ACADEMY CHARTER-OAK CLI,dallas,RICHARDSON,NA,NA,NA,12.3,15.5,15
ACT,2011,DAN CHADWICK CAMPUS,gregg,KILGORE,NA,NA,NA,19.6,20,20
ACT,2011,DANBURY,brazoria,HOUSTON,NA,NA,NA,18,20,20
ACT,2011,DARROUZETT SCHOOLS,lipscomb,AMARILLO,NA,NA,NA,16.3,17.1,17.8
ACT,2011,DAVID W CARTER HIGH SCHOOL,dallas,RICHARDSON,NA,NA,NA,14.2,16.1,15.7
ACT,2011,DAVIS,harris,HOUSTON,NA,NA,NA,15.1,16.9,16.6
ACT,2011,DAWSON,navarro,WACO,NA,NA,NA,17.2,18.9,18.5
ACT,2011,DAWSON SCHOOL,dawson,LUBBOCK,NA,NA,NA,19.4,20.6,21
ACT,2011,DAYTON,liberty,HOUSTON,NA,NA,NA,18.5,19.8,19.7
ACT,2011,DE LEON,comanche,ABILENE,NA,NA,NA,17.2,18.7,19.1
ACT,2011,DEBAKEY H S FOR HEALTH PROF,harris,HOUSTON,NA,NA,NA,27.2,26.1,27.6
ACT,2011,DECATUR,wise,FORT WORTH,NA,NA,NA,19.8,21.4,21.1
ACT,2011,DEER PARK,harris,HOUSTON,NA,NA,NA,20.3,22,21.8
ACT,2011,DEKALB,bowie,MT PLEASANT,NA,NA,NA,17.3,19.7,19
ACT,2011,DEL RIO,val verde,SAN ANGELO,NA,NA,NA,17,18.9,18.7
ACT,2011,DEL VALLE,el paso,EL PASO,NA,NA,NA,13.8,16.4,16
ACT,2011,DEL VALLE,travis,AUSTIN,NA,NA,NA,17.1,19.2,18.7
ACT,2011,DELL CITY SCHOOL,hudspeth,EL PASO,NA,NA,NA,11.4,14.4,14.1
ACT,2011,DENISON,grayson,RICHARDSON,NA,NA,NA,19.9,21.3,21.3
ACT,2011,DENTON,denton,FORT WORTH,NA,NA,NA,21,21.9,21.8
ACT,2011,DENVER CITY,yoakum,LUBBOCK,NA,NA,NA,19,20.3,20.4
ACT,2011,DESOTO,dallas,RICHARDSON,NA,17,NA,16,17.3,17.1
ACT,2011,DETROIT,red river,MT PLEASANT,NA,NA,NA,20.2,20.2,20.6
ACT,2011,DEVINE,medina,SAN ANTONIO,NA,NA,NA,19,20.8,20.4
ACT,2011,DEWEYVILLE,newton,BEAUMONT,NA,NA,NA,22.8,21.2,23.4
ACT,2011,DIAMOND HILL-JARVIS,tarrant,FORT WORTH,17,15,NA,13.4,16,15.4
ACT,2011,DIBOLL,angelina,KILGORE,NA,NA,NA,16.2,18.3,18.1
ACT,2011,DICKINSON,galveston,HOUSTON,20,NA,NA,18.6,19.2,19.2
ACT,2011,DILLEY,frio,SAN ANTONIO,NA,NA,NA,14.2,17.5,16.6
ACT,2011,DIMMITT,castro,AMARILLO,NA,NA,NA,15.8,18.5,18.2
ACT,2011,DOBIE HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,19,20.8,20.8
ACT,2011,DODD CITY SCHOOL,fannin,RICHARDSON,21,NA,NA,19.6,20.5,20.6
ACT,2011,DONNA,hidalgo,EDINBURG,NA,NA,NA,14.5,17.6,16.8
ACT,2011,DOUGLASS SCHOOL,nacogdoches,KILGORE,NA,NA,NA,23.1,22.2,23.1
ACT,2011,DR LEO CIGARROA,webb,EDINBURG,NA,15,NA,13.2,16.3,15.7
ACT,2011,DRIPPING SPRINGS,hays,AUSTIN,NA,26,NA,24.5,24.5,25.5
ACT,2011,DUBLIN,erath,FORT WORTH,NA,NA,NA,18,19.2,19.2
ACT,2011,DULLES,fort bend,HOUSTON,NA,NA,NA,22.7,23.5,23.9
ACT,2011,DUMAS,moore,AMARILLO,NA,NA,NA,17.9,20.6,20.1
ACT,2011,DUNBAR,tarrant,FORT WORTH,NA,NA,NA,14.9,17.4,16.8
ACT,2011,DUNCANVILLE,dallas,RICHARDSON,NA,NA,NA,18.2,19.9,19.3
ACT,2011,EAGLE PASS HIGH SCHOOL,maverick,SAN ANTONIO,NA,18,NA,16.5,19.3,18.8
ACT,2011,EARLY,brown,SAN ANGELO,NA,21,NA,19.6,21.8,21.1
ACT,2011,EARLY COLLEGE,cameron,EDINBURG,NA,NA,NA,17.9,17.8,19
ACT,2011,EARLY COLLEGE,dallas,RICHARDSON,NA,NA,NA,16.3,19.1,18.5
ACT,2011,EARLY COLLEGE,webb,EDINBURG,NA,NA,NA,18.9,19.2,19.6
ACT,2011,EAST BERNARD,wharton,VICTORIA,NA,NA,NA,21.1,20.9,21.5
ACT,2011,EAST CENTRAL,bexar,SAN ANTONIO,NA,NA,NA,18.1,20.2,19.8
ACT,2011,EAST CHAMBERS,chambers,HOUSTON,NA,NA,NA,19.4,20.7,20.2
ACT,2011,EAST EARLY COLLEGE,harris,HOUSTON,NA,NA,NA,18.5,19.9,19.8
ACT,2011,EASTERN HILLS,tarrant,FORT WORTH,NA,NA,NA,14.4,16.9,16.3
ACT,2011,EASTLAND,eastland,ABILENE,NA,NA,NA,19.7,22.1,21.3
ACT,2011,EASTSIDE MEMORIAL GREEN TECH,travis,AUSTIN,NA,NA,NA,14.3,17.1,16.2
ACT,2011,EASTWOOD,el paso,EL PASO,NA,19,NA,17.9,19.2,19
ACT,2011,EASTWOOD ACADEMY,harris,HOUSTON,NA,NA,NA,18.7,19.8,19.9
ACT,2011,ECONOMEDES,hidalgo,EDINBURG,NA,NA,NA,14.6,17.7,16.8
ACT,2011,ECTOR HIGH SCHOOL,fannin,RICHARDSON,NA,NA,NA,21,21.9,22.3
ACT,2011,EDCOUCH-ELSA,hidalgo,EDINBURG,18,NA,NA,15.1,17.8,17.1
ACT,2011,EDEN,concho,SAN ANGELO,NA,NA,NA,17.8,20.4,19.7
ACT,2011,EDGEWOOD,van zandt,KILGORE,NA,NA,NA,20.3,20.8,21.5
ACT,2011,EDINBURG,hidalgo,EDINBURG,NA,NA,NA,16.3,18.6,18
ACT,2011,EDINBURG NORTH,hidalgo,EDINBURG,19,NA,NA,15.7,18.3,17.6
ACT,2011,EDISON,bexar,SAN ANTONIO,NA,NA,NA,14.9,17.4,16.8
ACT,2011,EDNA,jackson,VICTORIA,NA,NA,NA,17,18.5,18.7
ACT,2011,EDUCATION CENTER AT THE COLONY,denton,FORT WORTH,18,NA,NA,17.3,17.3,17.5
ACT,2011,EISENHOWER,harris,HOUSTON,NA,NA,NA,15.6,18.2,17.6
ACT,2011,EL CAMPO,wharton,VICTORIA,NA,NA,NA,17.2,19,18.9
ACT,2011,EL DORADO HIGH SCHOOL,el paso,EL PASO,NA,NA,NA,17,18.5,18.5
ACT,2011,EL PASO,el paso,EL PASO,19,NA,NA,16,17.8,17.6
ACT,2011,ELDORADO,schleicher,SAN ANGELO,NA,NA,NA,19.8,20.5,20.5
ACT,2011,ELECTRA,wichita,WICHITA FALLS,NA,NA,NA,18.6,20.8,20.5
ACT,2011,ELGIN,bastrop,AUSTIN,NA,NA,NA,17.7,19.3,19
ACT,2011,ELKHART,anderson,KILGORE,NA,NA,NA,23,22,23.2
ACT,2011,ELSIK,harris,HOUSTON,NA,NA,NA,15.8,18,17.8
ACT,2011,ELYSIAN FIELDS,harrison,KILGORE,NA,NA,NA,18.5,19.9,19.8
ACT,2011,EMMETT J CONRAD,dallas,RICHARDSON,NA,NA,NA,12.9,16.4,15.6
ACT,2011,EMPOWERMENT COLLEGE PREP,harris,HOUSTON,NA,NA,NA,14.6,15.9,15.7
ACT,2011,ENNIS,ellis,RICHARDSON,NA,NA,NA,19.3,20.5,20.6
ACT,2011,ERA SCHOOL,cooke,FORT WORTH,NA,NA,NA,20.7,21.6,21.5
ACT,2011,ERATH EXCELS ACADEMY INC,tarrant,FORT WORTH,NA,NA,NA,18.2,17.8,18.4
ACT,2011,ESTACADO,lubbock,LUBBOCK,NA,NA,NA,12.6,16.7,15.2
ACT,2011,EULA,callahan,ABILENE,NA,NA,NA,19.8,21.4,21.4
ACT,2011,EUSTACE,henderson,KILGORE,24,NA,NA,20.5,25,23
ACT,2011,EVADALE,jasper,BEAUMONT,NA,NA,NA,NA,NA,NA
ACT,2011,EVANT,coryell,WACO,NA,NA,NA,16.8,19.5,18.5
ACT,2011,EVERMAN,tarrant,FORT WORTH,NA,NA,NA,15,17.7,17
ACT,2011,EXCEL ACADEMY,uvalde,SAN ANTONIO,NA,NA,NA,11,13.5,13.7
ACT,2011,FABENS,el paso,EL PASO,NA,NA,NA,14.8,18.1,17.5
ACT,2011,FAIRFIELD,freestone,WACO,NA,NA,NA,16.8,20.1,19.5
ACT,2011,FAITH FAMILY ACADEMY OF OAK CLIFF,dallas,RICHARDSON,19,NA,NA,17.3,17.5,18
ACT,2011,FALFURRIAS,brooks,CORPUS CHRISTI,NA,NA,NA,16.1,17.5,17.9
ACT,2011,FALLS CITY,karnes,VICTORIA,NA,NA,NA,20.9,22.8,22.3
ACT,2011,FANNINDEL HIGH SCHOOL,delta,MT PLEASANT,NA,NA,NA,13.8,18.2,17.2
ACT,2011,FARMERSVILLE,collin,RICHARDSON,NA,NA,NA,21.8,20.8,21.6
ACT,2011,FARWELL,parmer,AMARILLO,NA,NA,NA,21,21.5,21.4
ACT,2011,FAYETTEVILLE SCHOOLS,fayette,AUSTIN,NA,NA,NA,21.1,21.4,22
ACT,2011,FERRIS,ellis,RICHARDSON,NA,NA,NA,17.7,18.9,18.9
ACT,2011,FLATONIA SECONDARY,fayette,AUSTIN,22,NA,NA,19.4,20.8,20.8
ACT,2011,FLORENCE,williamson,AUSTIN,NA,NA,NA,19.4,20.8,20.9
ACT,2011,FLORESVILLE,wilson,SAN ANTONIO,NA,NA,NA,17.9,19.6,19.6
ACT,2011,FLOUR BLUFF,nueces,CORPUS CHRISTI,NA,NA,NA,20.5,21.9,21.7
ACT,2011,FLOWER MOUND,denton,FORT WORTH,26,25,NA,24.7,24.6,25.2
ACT,2011,FLOYDADA,floyd,LUBBOCK,NA,19,NA,16.8,18.9,18.7
ACT,2011,FOLLETT SCHOOL,lipscomb,AMARILLO,NA,NA,NA,18.3,21.6,20.8
ACT,2011,FORESTBURG SCHOOL,montague,WICHITA FALLS,21,22,NA,19.7,21.7,21.3
ACT,2011,FORNEY,kaufman,RICHARDSON,21,NA,NA,19.3,20.5,20.5
ACT,2011,FORSAN,howard,MIDLAND,NA,NA,NA,20.3,21.3,21.7
ACT,2011,FORT ELLIOTT SCHOOL,wheeler,AMARILLO,NA,NA,NA,19.4,20.2,19.6
ACT,2011,FORT HANCOCK,hudspeth,EL PASO,NA,12,NA,12.7,13.7,13.7
ACT,2011,FORT STOCKTON,pecos,MIDLAND,NA,NA,NA,17.8,19.7,19.4
ACT,2011,FORT WORTH ACADEMY OF FINE ARTS,tarrant,FORT WORTH,NA,23,NA,24,21.9,23.2
ACT,2011,FORT WORTH CAN ACADEMY,tarrant,FORT WORTH,NA,NA,NA,11.2,16.7,15.3
ACT,2011,FOSSIL RIDGE,tarrant,FORT WORTH,NA,NA,NA,20.2,21.1,21
ACT,2011,FOSTER,fort bend,HOUSTON,NA,NA,NA,21.2,21.5,21.9
ACT,2011,FOX TECHNICAL,bexar,SAN ANTONIO,NA,NA,NA,13,15.4,15.2
ACT,2011,FRANKLIN,el paso,EL PASO,23,NA,NA,21.6,22.3,22.5
ACT,2011,FRANKLIN,robertson,HUNTSVILLE,23,22,NA,21.5,22.8,22.5
ACT,2011,FRANKLIN D ROOSEVELT HIGH SCHOOL,dallas,RICHARDSON,NA,NA,NA,11.8,14.9,13.9
ACT,2011,FRANKSTON,anderson,KILGORE,NA,NA,NA,17.2,20.5,19.2
ACT,2011,FREDERICKSBURG,gillespie,AUSTIN,NA,NA,NA,20.4,21.4,21.5
ACT,2011,FREER,duval,CORPUS CHRISTI,NA,NA,NA,17,19.1,18.4
ACT,2011,FRENSHIP,lubbock,LUBBOCK,NA,NA,NA,21.5,22.1,22.2
ACT,2011,FRIENDSWOOD,galveston,HOUSTON,NA,NA,NA,24.3,24.3,25
ACT,2011,FRIONA,parmer,AMARILLO,NA,NA,NA,17.9,19.8,19
ACT,2011,FRISCO,collin,RICHARDSON,NA,NA,NA,23.3,23.7,24
ACT,2011,FROST,navarro,WACO,NA,NA,NA,18.5,20.2,19.9
ACT,2011,FRUITVALE,van zandt,KILGORE,NA,NA,NA,16.4,19.4,18.7
ACT,2011,FT DAVIS,jeff davis,MIDLAND,NA,NA,NA,17.9,17.7,18.3
ACT,2011,FURR,harris,HOUSTON,NA,NA,NA,15.4,18.1,17.3
ACT,2011,GAINESVILLE,cooke,FORT WORTH,NA,NA,NA,21.1,22.2,22.4
ACT,2011,GALENA PARK,harris,HOUSTON,NA,NA,NA,15.5,18.3,17.5
ACT,2011,GANADO,jackson,VICTORIA,20,NA,NA,15.8,18.7,18.3
ACT,2011,GARLAND,dallas,RICHARDSON,NA,NA,NA,22.6,22.6,22.9
ACT,2011,GARRISON,nacogdoches,KILGORE,NA,NA,NA,18.2,20.3,20
ACT,2011,GARY SCHOOL,panola,KILGORE,21,23,NA,21.3,22.4,22.1
ACT,2011,GARZA INDEPENDENCE,travis,AUSTIN,NA,NA,NA,24.6,24.5,24.5
ACT,2011,GATESVILLE,coryell,WACO,NA,NA,NA,20.8,21.2,21.3
ACT,2011,GATEWAY ACADEMY (STUDENT ALTERNATI,webb,EDINBURG,NA,16,NA,13,16.2,15.6
ACT,2011,GATEWAY CHARTER ACADEMY - MIDDLE -,dallas,RICHARDSON,NA,NA,NA,12.3,15,14.3
ACT,2011,GEORGE BUSH,fort bend,HOUSTON,NA,NA,NA,16.6,18.6,18.1
ACT,2011,GEORGE GERVIN ACADEMY,bexar,SAN ANTONIO,NA,NA,NA,NA,NA,NA
ACT,2011,GEORGE I SANCHEZ,harris,HOUSTON,NA,NA,NA,NA,NA,NA
ACT,2011,GEORGE WEST,live oak,CORPUS CHRISTI,NA,NA,NA,17.5,19.3,19.2
ACT,2011,GEORGETOWN,williamson,AUSTIN,23,NA,NA,20.8,21.7,21.9
ACT,2011,GIDDINGS,lee,AUSTIN,NA,NA,NA,18.3,20.2,19.8
ACT,2011,GILMER,upshur,KILGORE,NA,NA,NA,17.2,19.8,19
ACT,2011,GIRLS & BOYS PREP ACADEMY,harris,HOUSTON,18,16,NA,15.7,18,17
ACT,2011,GISD EVENING SCH,dallas,RICHARDSON,NA,NA,NA,16.6,17,17
ACT,2011,GLADEWATER,gregg,KILGORE,20,NA,NA,17.4,19.6,19.1
ACT,2011,GLASSCOCK COUNTY,glasscock,MIDLAND,NA,21,NA,19.8,21,21.4
ACT,2011,GLEN ROSE,somervell,FORT WORTH,NA,NA,NA,20.4,21.2,21.6
ACT,2011,GLENDA DAWSON,brazoria,HOUSTON,NA,NA,NA,21.6,22.3,22.5
ACT,2011,GODLEY,johnson,FORT WORTH,NA,NA,NA,21.2,23,23.2
ACT,2011,GOLD BURG,montague,WICHITA FALLS,NA,NA,NA,NA,NA,NA
ACT,2011,GOLDTHWAITE,mills,WACO,NA,NA,NA,19.1,20.2,20.4
ACT,2011,GOLIAD,goliad,VICTORIA,NA,NA,NA,18.8,20.4,20.1
ACT,2011,GONZALES,gonzales,AUSTIN,NA,NA,NA,17.6,19.6,19.4
ACT,2011,GOODRICH,polk,HUNTSVILLE,NA,NA,NA,13.7,16,16.3
ACT,2011,GOOSE CREEK MEMORIAL,harris,HOUSTON,NA,NA,NA,17.1,19,18.7
ACT,2011,GORDON SCHOOL,palo pinto,FORT WORTH,NA,NA,NA,17.8,20.9,19.3
ACT,2011,GORMAN,eastland,ABILENE,NA,NA,NA,18.2,20.5,19.7
ACT,2011,GRADY SCHOOL,martin,MIDLAND,NA,NA,NA,18.2,20.3,20.4
ACT,2011,GRAFORD,palo pinto,FORT WORTH,NA,NA,NA,NA,NA,NA
ACT,2011,GRAHAM,young,WICHITA FALLS,NA,NA,NA,21.8,22,22.4
ACT,2011,GRANBURY,hood,FORT WORTH,NA,23,NA,22,22.6,22.9
ACT,2011,GRAND PRAIRIE,dallas,RICHARDSON,NA,NA,NA,16.9,18.3,18.3
ACT,2011,GRAND SALINE,van zandt,KILGORE,22,NA,NA,19.6,20.9,21
ACT,2011,GRANDFALLS-ROYALTY SCHOOL,ward,MIDLAND,16,NA,NA,11.3,17.3,15.3
ACT,2011,GRANDVIEW,johnson,FORT WORTH,NA,NA,NA,22.1,22.4,22.8
ACT,2011,GRANGER SCHOOL,williamson,AUSTIN,24,NA,NA,24.3,24.6,25.1
ACT,2011,GRAPE CREEK,tom green,SAN ANGELO,NA,19,NA,17.6,19.8,19.3
ACT,2011,GRAPELAND,houston,HUNTSVILLE,NA,NA,NA,17.7,18,18.2
ACT,2011,GRAPEVINE,tarrant,FORT WORTH,NA,NA,NA,23.9,23.9,24.4
ACT,2011,GREENVILLE,hunt,RICHARDSON,NA,NA,NA,18,18.7,18.8
ACT,2011,GREENWOOD,midland,MIDLAND,NA,NA,NA,21.6,22.8,22.7
ACT,2011,GREGORY-PORTLAND,san patricio count,CORPUS CHRISTI,NA,NA,NA,19.1,20.9,20.7
ACT,2011,GRIMES EDUCATION CENTER,dallas,RICHARDSON,NA,NA,NA,NA,NA,NA
ACT,2011,GROESBECK,limestone,WACO,NA,NA,NA,17.9,19.6,19.4
ACT,2011,GROOM SCHOOL,carson,AMARILLO,NA,NA,NA,21.4,19.6,21.4
ACT,2011,GROVETON J H-,trinity,HUNTSVILLE,NA,NA,NA,19.3,19.8,19.9
ACT,2011,GRUVER,hansford,AMARILLO,NA,NA,NA,19.8,20.9,20.9
ACT,2011,GUNTER,grayson,RICHARDSON,NA,22,NA,21.6,22.5,22.5
ACT,2011,GUSTINE SCHOOL,comanche,ABILENE,NA,NA,NA,16.8,17.6,17.4
ACT,2011,GUTHRIE SCHOOL,king,LUBBOCK,NA,20,NA,18.7,18.4,19.8
ACT,2011,GUYER,denton,FORT WORTH,NA,NA,NA,20.8,21.1,21.4
ACT,2011,H M KING,kleberg,CORPUS CHRISTI,19,NA,NA,16.2,19.3,18.3
ACT,2011,H S CAMPUS,dallas,RICHARDSON,NA,NA,NA,25.3,24.5,25.5
ACT,2011,H S CAMPUS,dallas,RICHARDSON,NA,NA,NA,15.4,16.3,16.8
ACT,2011,HALE CENTER,hale,LUBBOCK,NA,NA,NA,13.2,17.6,16.5
ACT,2011,HALL,harris,HOUSTON,NA,NA,NA,NA,NA,NA
ACT,2011,HALLETTSVILLE,lavaca,VICTORIA,NA,NA,NA,19.7,21.3,21.3
ACT,2011,HALLSVILLE,harrison,KILGORE,NA,NA,NA,20.8,22.5,22.1
ACT,2011,HALTOM,tarrant,FORT WORTH,NA,NA,NA,19.1,19.7,19.8
ACT,2011,HAMILTON HIGH SCHOOL,hamilton,WACO,NA,NA,NA,21.5,21.1,21.9
ACT,2011,HAMLIN,jones,ABILENE,21,NA,NA,17.9,19.8,19.9
ACT,2011,HAMPTON PREPARATORY,dallas,RICHARDSON,NA,14,NA,13.7,19.7,16
ACT,2011,HAMSHIRE-FANNETT,jefferson,BEAUMONT,NA,NA,NA,19.6,20.2,20.3
ACT,2011,HANNA,cameron,EDINBURG,NA,20,NA,19.2,20.5,20.4
ACT,2011,HAPPY,swisher,AMARILLO,NA,NA,NA,19.9,21.6,20.6
ACT,2011,HARDIN,liberty,HOUSTON,NA,NA,NA,17.3,18,17.7
ACT,2011,HARDIN-JEFFERSON,hardin,BEAUMONT,NA,NA,NA,19.1,20.5,20.6
ACT,2011,HARGRAVE HIGH SCHOOL,harris,HOUSTON,NA,NA,NA,20.4,22.4,21.8
ACT,2011,HARKER HEIGHTS,bell,WACO,NA,NA,NA,20.1,21.8,21.6
ACT,2011,HARLANDALE,bexar,SAN ANTONIO,NA,NA,NA,17.4,18.9,18.7
ACT,2011,HARLETON,harrison,KILGORE,NA,NA,NA,20.5,21.7,21.3
ACT,2011,HARLINGEN,cameron,EDINBURG,NA,NA,NA,15.7,18,17.5
ACT,2011,HARLINGEN H S - SOUTH,cameron,EDINBURG,20,NA,NA,18.1,19.6,19.4
ACT,2011,HARMONY,upshur,KILGORE,NA,NA,NA,21.8,22,22
ACT,2011,HARMONY SCHOOL OF EXCELLENCE,harris,HOUSTON,NA,NA,NA,24.6,24.2,25.4
ACT,2011,HARMONY SCIENCE ACAD (COLLEGE STAT,brazos,HUNTSVILLE,NA,NA,NA,29.7,25.7,28
ACT,2011,HARMONY SCIENCE ACAD (EL PASO),el paso,EL PASO,NA,NA,NA,NA,NA,NA
ACT,2011,HARMONY SCIENCE ACAD (FORT WORTH),tarrant,FORT WORTH,26,NA,NA,23.8,24,24
ACT,2011,HARMONY SCIENCE ACADEMY,harris,HOUSTON,NA,NA,NA,23.3,22.5,23.7
ACT,2011,HARMONY SCIENCE ACADEMY - AUSTIN,travis,AUSTIN,NA,NA,NA,11.7,17.3,15.7
ACT,2011,HARPER,gillespie,AUSTIN,NA,NA,NA,20.9,22.1,22.1
ACT,2011,HARRELL ACCELERATED LEARNING CENTE,wichita,WICHITA FALLS,NA,NA,NA,NA,NA,NA
ACT,2011,HARROLD SCHOOL,wilbarger,WICHITA FALLS,NA,NA,NA,NA,NA,NA
ACT,2011,HART JR-SR,castro,AMARILLO,NA,NA,NA,14.9,17.5,16.6
ACT,2011,HARTLEY SCHOOL,hartley,AMARILLO,18,NA,NA,15.5,17,16.3
ACT,2011,HASKELL,haskell,ABILENE,NA,NA,NA,20.8,21.4,21.1
ACT,2011,HASTINGS,harris,HOUSTON,NA,NA,NA,16.2,18,18
ACT,2011,HAWKINS,wood,KILGORE,22,NA,NA,18.5,21,20.2
ACT,2011,HAWLEY,jones,ABILENE,NA,NA,NA,18.7,20.8,20.3
ACT,2011,HEALTH CAREERS,bexar,SAN ANTONIO,NA,26,NA,24.6,24.5,25.1
ACT,2011,HEARNE,robertson,HUNTSVILLE,NA,NA,NA,15.1,18.4,17.4
ACT,2011,HEBBRONVILLE,jim hogg,EDINBURG,NA,NA,NA,14.2,17.1,16.4
ACT,2011,HEBRON,denton,FORT WORTH,NA,NA,NA,23.6,23.3,24.1
ACT,2011,HEDLEY SCHOOL,donley,AMARILLO,NA,NA,NA,16.2,18,17.8
ACT,2011,HEMPHILL,sabine,KILGORE,NA,NA,NA,18.6,19.9,20.2
ACT,2011,HEMPSTEAD,waller,HOUSTON,NA,NA,NA,14.3,16.5,15.7
ACT,2011,HENDERSON,rusk,KILGORE,NA,NA,NA,19.4,20.9,20.6
ACT,2011,HENDRICKSON,travis,AUSTIN,NA,NA,NA,18.2,21.1,20.4
ACT,2011,HENRIETTA,clay,WICHITA FALLS,22,NA,NA,20.4,22,21.8
ACT,2011,HENRY T WASKOW,bell,WACO,NA,NA,NA,NA,NA,NA
ACT,2011,HEREFORD,deaf smith,AMARILLO,NA,NA,NA,17.8,19.5,19.2
ACT,2011,HERMLEIGH SCHOOL,scurry,ABILENE,NA,19,NA,15,20.3,18.3
ACT,2011,HICO,hamilton,WACO,NA,NA,NA,20.6,20.8,21
ACT,2011,HIDALGO,hidalgo,EDINBURG,NA,NA,NA,14.5,16.9,16.4
ACT,2011,HIDALGO ACADEMY,hidalgo,EDINBURG,NA,NA,NA,10.3,14.8,13.3
ACT,2011,HIGGINS SCHOOL,lipscomb,AMARILLO,NA,17,NA,16.5,17.2,17.2
ACT,2011,HIGH FRONTIER,jeff davis,MIDLAND,NA,NA,NA,19.8,20.8,21
ACT,2011,HIGH ISLAND,galveston,BEAUMONT,NA,NA,NA,15.2,17.2,16.8
ACT,2011,HIGHLAND PARK,potter,AMARILLO,NA,NA,NA,18.3,20.3,19.8
ACT,2011,HIGHLAND PARK HIGH SCHOOL,dallas,RICHARDSON,NA,NA,NA,26.9,25.8,26.8
ACT,2011,HIGHLAND SCHOOL,nolan,ABILENE,NA,NA,NA,23.3,22.9,23.3
ACT,2011,HIGHLANDS,bexar,SAN ANTONIO,NA,NA,NA,15.9,17.2,17.1
