school,county,city,lat,lon
JOHN WINSHIP EL,harris,SPRING,30.069802,-95.401741
JOHNNY N ALLEN-6TH GRADE CAMPUS,potter,AMARILLO,35.219597,-101.827957
JOHNS EL,tarrant,ARLINGTON,32.714633,-97.073032
JOHNSON,bexar,SAN ANTONIO,29.65601,-98.435461
JOHNSON COUNTY J J A E P,johnson,CLEBURNE,32.37269,-97.387601
JOHNSON COUNTY JJAEP,johnson,BURLESON,32.525897,-97.344454
JOHNSON EL,harris,HOUSTON,29.907009,-95.304175
JOHNSON EL,brazos,BRYAN,30.648385,-96.326335
JOHNSON EL,el paso,EL PASO,31.820585,-106.524075
JOHNSON EL,kaufman,FORNEY,32.741033,-96.476752
JOHNSON RANCH EL,comal,BULVERDE,29.761239,-98.462263
JOHNSTON-MCQUEEN EL,gregg,LONGVIEW,32.593254,-94.740332
JOHNSTON EL,taylor,ABILENE,32.46428,-99.768111
JOHNSTON EL,dallas,IRVING,32.843033,-96.984033
JOHNSTON MIDDLE,harris,HOUSTON,29.668741,-95.47471
JOLLYVILLE EL,travis,AUSTIN,30.444326,-97.750722
JONES EC/PRE-K/KG CENTER,harris,HUMBLE,30.01311,-95.305191
JONES EL,harris,HUMBLE,30.012079,-95.307553
JONES EL,nueces,CORPUS CHRISTI,27.672562,-97.404219
JONES EL,midland,MIDLAND,31.9828,-102.143866
JONES EL,smith,TYLER,32.34449,-95.338311
JONES ELEMENTARY/INTERMEDIATE SC,kinney,BRACKETTVILLE,29.315452,-100.412981
JONES FINE ARTS / DUAL LANGUAGE,tarrant,ARLINGTON,32.76439,-97.108041
JONES FUTURES ACADEMY,harris,HOUSTON,29.674913,-95.340865
JONES MIDDLE,bexar,SAN ANTONIO,29.422331,-98.623038
JONESBORO SCHOOL,hamilton,JONESBORO,31.616897,-97.885239
JORDAN,harris,HOUSTON,29.811966,-95.332413
JORDAN EL,travis,AUSTIN,30.301161,-97.646833
JORDAN MIDDLE,bexar,SAN ANTONIO,29.457583,-98.667272
JORGE R GUTIERREZ EARLY CHILDHOO,hidalgo,EDCOUCH,26.293988,-97.952603
JOSE ANTONIO NAVARRO EL,navarro,CORSICANA,32.068798,-96.500309
JOSE BERNABE MUNOZ EL,hidalgo,LA VILLA,26.296408,-97.924664
JOSE BORREGO MIDDLE,hidalgo,MONTE ALTO,26.372683,-97.978067
JOSE DE ESCANDON EL,hidalgo,MISSION,26.217361,-98.360416
JOSE DE JESUS AND MARIA LUISA VE,collin,MCKINNEY,33.224543,-96.647787
JOSE H DAMIAN EL,el paso,CANUTILLO,31.884613,-106.60421
JOSE J ALDERETE MIDDLE,el paso,CANUTILLO,31.910088,-106.59308
JOSEFA L SAMBRANO EL,el paso,SAN ELIZARIO,31.567629,-106.243671
JOSEPH GILBERT EL,travis,AUSTIN,30.25949,-97.591371
JOSEPH J RHOADS LEARNING CENTER,dallas,DALLAS,32.763587,-96.748476
JOSHUA,johnson,JOSHUA,32.450188,-97.381962
JOSHUA H S NINTH GRADE CAMPUS,johnson,JOSHUA,32.44779,-97.382711
JOSLIN EL,travis,AUSTIN,30.227976,-97.790413
JOURDANTON,atascosa,JOURDANTON,28.90855,-98.53974
JOURDANTON DAEP,atascosa,JOURDANTON,28.92075,-98.546631
JOURDANTON EL,atascosa,JOURDANTON,28.90855,-98.53974
JOURDANTON J H,atascosa,JOURDANTON,28.90855,-98.53974
JOWELL EL,harris,KATY,29.867399,-95.706034
JOY JAMES EL,tarrant,FORT WORTH,32.80342,-97.39913
JP DABBS ELEMENTARY,harris,DEER PARK,29.668362,-95.120506
JT BRACKENRIDGE DAEP,bexar,SAN ANTONIO,29.41828,-98.513449
JUAN DE DIOS SALINAS MIDDLE,hidalgo,MISSION,26.291237,-98.360657
JUAN N SEGUIN EL,dallas,GRAND PRAIRIE,32.725378,-96.999347
JUAN SEGUIN EARLY CHILDHOOD CENT,fort bend,RICHMOND,29.586137,-95.770139
JUAN SEGUIN EL,fort bend,RICHMOND,29.69323,-95.716461
JUAN SEGUIN EL,hidalgo,MISSION,26.330453,-98.391282
JUAREZ-LINCOLN,hidalgo,MISSION,26.328461,-98.39881
JUAREZ/LINCOLN EL,webb,RIO BRAVO,27.36182,-99.48036
JUDGE BAREFOOT SANDERS LAW MAGNE,dallas,DALLAS,32.752255,-96.806882
JUDGE JAMES C ADOLPHUS EL,fort bend,RICHMOND,29.662555,-95.748556
JUDGE OSCAR DE LA FUENTE EL,cameron,SAN BENITO,26.115551,-97.646494
JUDITH ZAFFIRINI EL,webb,LAREDO,27.49632,-99.434866
JUDSON,bexar,CONVERSE,29.509676,-98.306675
JUDSON EARLY COLLEGE ACADEMY,bexar,LIVE OAK,29.551414,-98.327967
JUDSON EVENING,bexar,CONVERSE,29.51042,-98.309067
JUDSON LEARNING ACAD,bexar,SAN ANTONIO,29.59395,-98.354704
JUDSON MIDDLE,bexar,CONVERSE,29.51238,-98.299521
JUDSON MIDDLE,gregg,LONGVIEW,32.58534,-94.753731
JUDY HAJEK EL,tarrant,BURLESON,32.56617,-97.335201
JUDY MILLER EL,tarrant,MANSFIELD,32.57033,-97.064951
JUDY RUCKER EL,collin,PROSPER,33.231702,-96.794899
JULIA BIRD JONES MULLER EL,webb,LAREDO,27.624475,-99.53108
JULIAN C GALLARDO EL,bexar,SAN ANTONIO,29.303031,-98.476316
JULIAN S ADAME,hidalgo,DONNA,26.204476,-98.038474
JULIAN T SALDIVAR EL,dallas,DALLAS,32.864852,-96.873223
JULIUS DORSEY EL,dallas,DALLAS,32.713077,-96.657423
JULIUS L MATTHEY MIDDLE,bexar,SAN ANTONIO,29.211395,-98.449323
JUNCTION,kimble,JUNCTION,30.487931,-99.778789
JUNCTION EL,kimble,JUNCTION,30.487931,-99.778789
JUNCTION MIDDLE,kimble,JUNCTION,30.487931,-99.778789
JUSTIN EL,denton,JUSTIN,33.080706,-97.308028
JUSTIN F KIMBALL,dallas,DALLAS,32.699659,-96.877796
JUSTISS EL,lamar,PARIS,33.665004,-95.575747
JUVENILE DETENT CTR,fort bend,RICHMOND,29.57253,-95.74989
JUVENILE DETENT CTR,gregg,LONGVIEW,32.501225,-94.734672
JUVENILE DETENT CTR,angelina,LUFKIN,31.3726,-94.718633
JUVENILE DETENT CTR,bexar,SAN ANTONIO,29.393877,-98.490999
JUVENILE DETENTION CENTER,taylor,ABILENE,32.418457,-99.733279
JUVENILE DETENTION CENTER,val verde,DEL RIO,29.361318,-100.902542
JUVENILE DETENTION CENTER,guadalupe,SEGUIN,29.60249,-97.969546
JUVENILE DETENTION CTR,montgomery,CONROE,30.333977,-95.45181
JUVENILE DETENTION CTR,hidalgo,EDINBURG,26.305974,-98.128952
JUVENILE DETENTION CTR,san patricio,SINTON,28.027634,-97.511755
JUVENILE JUSTICE AEP,dallas,DALLAS,32.771511,-96.868941
JUVENILE JUSTICE ALTERNATIVE,johnson,CLEBURNE,32.37308,-97.386841
JUVENILE JUSTICE ALTERNATIVE ED,tarrant,FORT WORTH,32.730036,-97.390522
JUVENILE JUSTICE ALTERNATIVE ED,johnson,VENUS,32.426466,-97.099482
JUVENILE JUSTICE ALTERNATIVE EDU,montgomery,CONROE,30.333977,-95.45181
JUVENILLE JUSTICE ALTERNATIVE PR,webb,LAREDO,27.538302,-99.474182
K B POLK CENTER FOR ACADEMICALLY,dallas,DALLAS,32.842939,-96.831541
K C J D C,kerr,KERRVILLE,30.018215,-99.112289
KAFFIE MIDDLE,nueces,CORPUS CHRISTI,27.668698,-97.381526
KAHLA MIDDLE,harris,HOUSTON,29.866044,-95.660824
KAISER EL,harris,HOUSTON,29.971298,-95.493289
KALLISON RANCH 2 EL,bexar,SAN ANTONIO,29.49061,-98.601631
KANDY STRIPE ACADEMY,harris,HOUSTON,29.66613,-95.353681
KAREN WAGNER,bexar,SAN ANTONIO,29.457379,-98.357841
KARNACK,harrison,KARNACK,32.667811,-94.17257
KARNES CITY,karnes,KARNES CITY,28.88788,-97.892055
KARNES CITY J H,karnes,KARNES CITY,28.888518,-97.89163
KARNES CITY J J A E P,wilson,FLORESVILLE,29.152998,-98.156784
KARNES CITY PRI,karnes,KARNES CITY,28.887857,-97.89971
KARNES COUNTY ACADEMY,karnes,KENEDY,28.82996,-97.84628
KASE ACADEMY,harris,HOUSTON,29.86384,-95.133851
KASHMERE,harris,HOUSTON,29.822509,-95.31509
KASHMERE GARDENS EL,harris,HOUSTON,29.804506,-95.317949
KATHERINE ANNE PORTER SCHOOL,hays,WIMBERLEY,30.002943,-98.106904
KATHERINE STEPHENS EL,dallas,ROWLETT,32.895997,-96.560187
KATHLYN JOY GILLIAM COLLEGIATE A,dallas,DALLAS,32.65968,-96.791161
KATHRYN GRIFFIS EL,hunt,CADDO MILLS,33.046804,-96.238605
KATHRYN WOLFE CRISWELL EL,kaufman,FORNEY,32.76529,-96.459082
KATHY CARAWAY EL,travis,AUSTIN,30.419875,-97.769418
KATY,fort bend,KATY,29.78303,-95.833011
KATY EL,harris,KATY,29.79129,-95.822653
KATY J H,harris,KATY,29.803687,-95.809993
KAUFER,kleberg,RIVIERA,27.297364,-97.810176
KAUFFMAN LEADERSHIP ACADEMY,johnson,CLEBURNE,32.363073,-97.390202
KAUFMAN,kaufman,KAUFMAN,32.56571,-96.312653
KAUFMAN EL,montgomery,SPRING,30.143382,-95.397698
KAY GRANGER EL,tarrant,KELLER,32.957915,-97.290244
KAZEN EL,webb,LAREDO,27.588951,-99.51544
KCISD - AEP,wilson,FLORESVILLE,29.152998,-98.156784
KCISD - DAEP,wilson,FLORESVILLE,29.152998,-98.156784
KEALING M S,travis,AUSTIN,30.27111,-97.721557
KEEBLE EC/PRE-K CENTER,harris,HOUSTON,29.888758,-95.396697
KEEFER CROSSING MIDDLE,montgomery,NEW CANEY,30.154403,-95.22085
KEELEY EL,dallas,ROWLETT,32.93557,-96.535485
KEENE,johnson,KEENE,32.391655,-97.318027
KEENE EL,johnson,KEENE,32.3887,-97.320635
KEENE J H,johnson,KEENE,32.391708,-97.318535
KEENE JJAEP,johnson,KEENE,32.393863,-97.310429
KEIKO DAVIDSON EL,fort bend,KATY,29.726869,-95.83662
KEITH EL,harris,CYPRESS,30.008061,-95.745381
KELLER,tarrant,KELLER,32.939775,-97.23284
KELLER-HARVEL EL,tarrant,KELLER,32.943043,-97.250003
KELLER EARLY LEARNING CENTER - N,tarrant,KELLER,32.924882,-97.307134
KELLER EARLY LEARNING CENTER - S,tarrant,KELLER,32.93362,-97.247941
KELLER EL,cameron,BROWNSVILLE,25.954592,-97.540564
KELLER MIDDLE,tarrant,KELLER,32.939018,-97.248122
KELLER MIDDLE,harris,PASADENA,29.68727,-95.167331
KELLEY EL,mitchell,COLORADO CITY,32.401684,-100.865137
KELLEY EL,yoakum,DENVER CITY,32.969842,-102.823512
KELLY-PHARR EL,hidalgo,PHARR,26.185929,-98.178968
KELLY EL,hidalgo,PHARR,26.117097,-98.193816
KELLY LANE MIDDLE,travis,PFLUGERVILLE,30.463267,-97.585503
KELSO EL,harris,HOUSTON,29.682035,-95.333913
KELTON SCHOOL,wheeler,WHEELER,35.400946,-100.11151
KEMP,kaufman,KEMP,32.428717,-96.228318
KEMP-CARVER EL,brazos,BRYAN,30.684896,-96.389246
KEMP ALTERNATIVE,kaufman,KEMP,32.436438,-96.228283
KEMP INT,kaufman,KEMP,32.436242,-96.228672
KEMP J H,kaufman,KEMP,32.43343,-96.231253
KEMP PRI,kaufman,KEMP,32.446476,-96.228042
KEMPNER,fort bend,SUGAR LAND,29.642796,-95.644696
KENDALL EL,kendall,BOERNE,29.762307,-98.702965
KENDRICK EL,mclennan,WACO,31.514183,-97.149361
KENEDY,karnes,KENEDY,28.82996,-97.84628
KENEDY DAEP,wilson,FLORESVILLE,29.152998,-98.156784
KENEDY ELEMENTARY SCHOOL,karnes,KENEDY,28.82996,-97.84628
KENEDY JJAEP,wilson,FLORESVILLE,29.152998,-98.156784
KENEDY MIDDLE,karnes,KENEDY,28.82996,-97.84628
KENNARD,houston,KENNARD,31.361512,-95.180123
KENNARD EL,houston,KENNARD,31.361512,-95.180123
KENNEDALE,tarrant,KENNEDALE,32.652528,-97.19877
KENNEDALE ALTER ED PROG,tarrant,KENNEDALE,32.64614,-97.221151
KENNEDALE J H,tarrant,KENNEDALE,32.656743,-97.22416
KENNEDY-CURRY MIDDLE,dallas,DALLAS,32.66175,-96.7575
KENNEDY-POWELL EL,bell,TEMPLE,31.119134,-97.376904
KENNEDY EL,harris,HOUSTON,29.671867,-95.602161
KENNEDY EL,maverick,EAGLE PASS,28.725174,-100.496975
KENNEDY EL,hidalgo,ELSA,26.30025,-97.999581
KENNEDY EL,harris,HOUSTON,29.827542,-95.396713
KENNEDY EL,kaufman,TERRELL,32.721111,-96.283986
KENNEDY EL,nueces,CORPUS CHRISTI,27.75512,-97.440701
KENNEDY MIDDLE,hidalgo,PHARR,26.167407,-98.196303
KENNEDY ZAPATA EL,webb,LAREDO,27.329644,-99.493885
KENNETH DAVIS EL,tarrant,ARLINGTON,32.632807,-97.123513
KENNETH E LITTLE EL,galveston,BACLIFF,29.509869,-94.99149
KENT EL,denton,CARROLLTON,32.999456,-96.921438
KENTWOOD EL,howard,BIG SPRING,32.230737,-101.437732
KERENS SCHOOL,navarro,KERENS,32.123257,-96.226106
KERMIT,winkler,KERMIT,31.856044,-103.082649
KERMIT EL,winkler,KERMIT,31.86213,-103.083146
KERMIT J H,winkler,KERMIT,31.854906,-103.081954
KERR,harris,HOUSTON,29.691573000000002,-95.635351
KERR EL,collin,ALLEN,33.118775,-96.701905
KERRVILLE DISCIPLINARY ALTERNATI,kerr,KERRVILLE,30.046706,-99.131867
KETELSEN EL,harris,HOUSTON,29.780523,-95.361943
KEY EL,tarrant,ARLINGTON,32.687154,-97.151039
KEY MIDDLE,harris,HOUSTON,29.812042,-95.330251
KEYES EL,dallas,IRVING,32.830041,-96.945364
KEYS,tarrant,EULESS,32.821964,-97.134664
KEYS ACAD,cameron,HARLINGEN,26.221095,-97.690715
KEYS ACAD,el paso,EL PASO,31.70593,-106.273531
KEYS EL,el paso,EL PASO,31.652909,-106.29221
KI CHARTER ACADEMY,hays,SAN MARCOS,29.89949,-97.928481
KIDWELL EL,wichita,IOWA PARK,33.962762,-98.680594
KIKER EL,travis,AUSTIN,30.191536,-97.881246
KILGORE,gregg,KILGORE,32.393353,-94.873228
KILGORE INT,rusk,KILGORE,32.369652,-94.860777
KILGORE MIDDLE,rusk,KILGORE,32.357691,-94.862422
KILGORE PRI,rusk,KILGORE,32.357655,-94.865721
KILLEEN,bell,KILLEEN,31.112203,-97.697753
KILLEEN CHARTER ACADEMY,bell,KILLEEN,31.11394,-97.698291
KILLEEN ISD CAREER CENTER,bell,KILLEEN,31.053848,-97.748625
KILLEEN ISD EARLY COLLEGE,bell,KILLEEN,31.113392,-97.761946
KILLEEN JJAEP,bell,KILLEEN,31.114345,-97.675251
KILLIAN MIDDLE SCHOOL,denton,LEWISVILLE,33.047701000000004,-96.907353
KILLOUGH MIDDLE,harris,HOUSTON,29.69471,-95.616142
KIMBALL EL,dallas,MESQUITE,32.817263,-96.622046
KIMBERLIN ACAD FOR EXCEL,dallas,GARLAND,32.898697,-96.625574
KIMBROUGH MIDDLE,dallas,MESQUITE,32.818358,-96.614262
KIMMIE M BROWN EL,liberty,DAYTON,30.031102,-94.87938
KINDER RANCH EL,bexar,SAN ANTONIO,29.724142,-98.455024
KINDRED EL,bexar,SAN ANTONIO,29.349451,-98.551398
KING,nueces,CORPUS CHRISTI,27.718759,-97.370808
KING EARLY CHILDHOOD CTR,harris,HOUSTON,29.61414,-95.435848
KINGS MANOR EL,montgomery,KINGWOOD,30.058158,-95.243456
KINGSBOROUGH MIDDLE,bexar,SAN ANTONIO,29.333748,-98.49524
KINGSWAY LEADERSHIP ACADEMY,kleberg,KINGSVILLE,27.4996,-97.844951
KINGWOOD,harris,KINGWOOD,30.045404,-95.1956
KINGWOOD MIDDLE,harris,KINGWOOD,30.05548,-95.210881
KINGWOOD PARK,harris,KINGWOOD,30.072554,-95.212994
KINKEADE EARLY CHILDHOOD,dallas,IRVING,32.806619,-96.974841
KIPP 3D ACADEMY,harris,HOUSTON,29.844806,-95.369334
KIPP 3RD WARD SCHOOL,harris,HOUSTON,29.70204,-95.335511
KIPP ACADEMY MIDDLE,harris,HOUSTON,29.66936,-95.566261
KIPP ACADEMY WEST MIDDLE,fort bend,HOUSTON,29.68593,-95.646571
KIPP ASPIRE ACADEMY,bexar,SAN ANTONIO,29.450213,-98.512151
KIPP AUSTIN ACADEMY OF ARTS & LE,travis,AUSTIN,30.27665,-97.637881
KIPP AUSTIN BEACON PREP,travis,AUSTIN,30.20391,-97.758851
KIPP AUSTIN COLLEGE PREP,travis,AUSTIN,30.272151,-97.63667
KIPP AUSTIN COLLEGIATE,travis,AUSTIN,30.272083,-97.636705
KIPP AUSTIN COMUNIDAD,travis,AUSTIN,30.27665,-97.637881
KIPP AUSTIN CONNECTIONS EL,travis,AUSTIN,30.27665,-97.637881
KIPP AUSTIN LEADERSHIP EL,travis,AUSTIN,30.204558,-97.758517
KIPP AUSTIN OBRAS,travis,AUSTIN,30.204558,-97.758517
KIPP AUSTIN VISTA MIDDLE SCHOOLS,travis,AUSTIN,30.20391,-97.758851
KIPP CAMINO ACADEMY,bexar,SAN ANTONIO,29.43159,-98.547021
KIPP CONNECT PRI,harris,HOUSTON,29.70577,-95.502341
KIPP DESTINY EL,dallas,DALLAS,32.66351,-96.879291
KIPP DREAM PREP,harris,HOUSTON,29.844806,-95.369334
KIPP ESPERANZA DUAL LANGUAGE ACA,bexar,SAN ANTONIO,29.46428,-98.478211
KIPP EXPLORE ACADEMY,harris,HOUSTON,29.72608,-95.322621
KIPP GENERATIONS COLLEGIATE,harris,HOUSTON,29.842815,-95.370331
KIPP GULFTON MIDDLE,harris,HOUSTON,29.70577,-95.502341
KIPP HOUSTON,harris,HOUSTON,29.66936,-95.566261
KIPP INTREPID PREPARATORY SCHOOL,harris,HOUSTON,29.72666,-95.322771
KIPP LEGACY PREPARATORY SCHOOL,harris,HOUSTON,29.8515,-95.260751
KIPP LIBERATION COLLEGE PREP,harris,HOUSTON,29.70204,-95.335511
KIPP NORTH FOREST LOWER GIRLS SC,harris,HOUSTON,29.85151,-95.260831
KIPP NORTH FOREST LOWER SCHOOL,harris,HOUSTON,29.851894,-95.260789
KIPP NORTHEAST COLLEGE PREPARATO,harris,HOUSTON,29.851683,-95.262342
KIPP PODER ACADEMY,bexar,SAN ANTONIO,29.476589,-98.496739
KIPP POLARIS ACADEMY FOR BOYS,harris,HOUSTON,29.851412,-95.262335
KIPP SHARP COLLEGE PREP,harris,HOUSTON,29.72501,-95.512821
KIPP SHARPSTOWN COLLEGE PREPARAT,harris,HOUSTON,29.72285,-95.512761
KIPP SHINE PREP,harris,HOUSTON,29.67039,-95.565416
KIPP SOUTHEAST HOUSTON MIDDLE,harris,HOUSTON,29.66808,-95.259731
KIPP SOUTHEAST HOUSTON PRI,harris,HOUSTON,29.667119,-95.259745
KIPP SPIRIT COLLEGE PREP,harris,HOUSTON,29.63853,-95.371231
KIPP SUNNYSIDE,harris,HOUSTON,29.63853,-95.371231
KIPP TRUTH ACADEMY,dallas,DALLAS,32.72812,-96.812601
KIPP TRUTH EL,dallas,DALLAS,32.72812,-96.812601
KIPP UN MUNDO DUAL LANGUAGE ACAD,bexar,SAN ANTONIO,29.43159,-98.547021
KIPP UNITY PRI,fort bend,HOUSTON,29.68593,-95.646571
KIPP UNIVERSITY PREP,bexar,SAN ANTONIO,29.43159,-98.547021
KIPP VOYAGE ACADEMY FOR GIRLS,harris,HOUSTON,29.85151,-95.260831
KIPP ZENITH ACADEMY,harris,HOUSTON,29.63853,-95.371231
KIRBY MIDDLE,bexar,SAN ANTONIO,29.46941,-98.387281
KIRBY MIDDLE,wichita,WICHITA FALLS,33.939885,-98.530208
KIRBYVILLE,jasper,KIRBYVILLE,30.65076,-93.89478
KIRBYVILLE EL,jasper,KIRBYVILLE,30.641291,-93.897908
KIRBYVILLE J H,jasper,KIRBYVILLE,30.639806,-93.898312
KIRK EL,harris,HOUSTON,29.849868,-95.59561
KIRKPATRICK EL,tarrant,FORT WORTH,32.804068,-97.361324
KIRKPATRICK MIDDLE,tarrant,FORT WORTH,32.803533,-97.360168
KIRKSEY EL,lipscomb,BOOKER,36.448507,-100.538785
KITTY HAWK MIDDLE,bexar,UNIVERSAL CITY,29.543111,-98.318458
KLEB INT,harris,KLEIN,30.018238,-95.526817
KLEBERG EL,dallas,DALLAS,32.684792,-96.600552
KLEBERG EL,kleberg,KINGSVILLE,27.52518,-97.866997
KLEIN,harris,KLEIN,30.019784,-95.523551
KLEIN ANNEX,harris,KLEIN,30.012459,-95.524741
KLEIN COLLINS,harris,SPRING,30.061406,-95.478787
KLEIN EDUCATION PLACEMENT PROGRA,harris,KLEIN,30.04813,-95.534231
KLEIN FOREST,harris,HOUSTON,29.965824,-95.499545
KLEIN INT,harris,HOUSTON,29.895513,-95.466902
KLEIN OAK,harris,SPRING,30.096835,-95.518429
KLEIN ROAD EL,guadalupe,NEW BRAUNFELS,29.65437,-98.111111
KLEIN SEMS,harris,KLEIN,30.050439,-95.530975
KLENK EL,harris,HOUSTON,29.95667,-95.506188
KLENTZMAN INT,harris,HOUSTON,29.662366,-95.575185
KLINE WHITIS EL,lampasas,LAMPASAS,31.057092,-98.201712
KLONDIKE ISD,dawson,LAMESA,32.529944,-101.948454
KNIPPA SCHOOL,uvalde,KNIPPA,29.299661,-99.634062
KNOWLTON EL,bexar,SAN ANTONIO,29.492867,-98.686731
KNOX CITY,knox,KNOX CITY,33.421011,-99.814856
KNOX CITY EL,knox,KNOX CITY,33.42101,-99.816225
KNOX EARLY CHILDHOOD CAMPUS,bexar,SAN ANTONIO,29.39364,-98.500821
KNOX EL,tarrant,ARLINGTON,32.726236,-97.068753
KNOX J H,montgomery,THE WOODLANDS,30.131086,-95.463832
KNOX WILEY MIDDLE,williamson,LEANDER,30.566651,-97.82054
KOCUREK EL,travis,AUSTIN,30.177985,-97.834894
KOENNECKE EL,guadalupe,SEGUIN,29.559172,-97.940504
KOHFELDT EL,galveston,TEXAS CITY,29.397131,-94.92039
KOHLBERG EL,el paso,EL PASO,31.876816,-106.560826
KOHRVILLE EL,harris,TOMBALL,30.046397,-95.592593
KOLDA EL,nueces,CORPUS CHRISTI,27.657145,-97.364219
KOLTER EL,harris,HOUSTON,29.673754,-95.467492
KOOKEN ED CTR,tarrant,ARLINGTON,32.747867,-97.106566
KOPPERL SCHOOL,bosque,KOPPERL,32.073083,-97.500802
KOSTORYZ EL,nueces,CORPUS CHRISTI,27.720552,-97.407626
KOUNTZE,hardin,KOUNTZE,30.375106,-94.33362
KOUNTZE EL,hardin,KOUNTZE,30.364577,-94.310197
KOUNTZE INT,hardin,KOUNTZE,30.368555,-94.309906
KOUNTZE MIDDLE,hardin,KOUNTZE,30.373994,-94.336934
KRAHN EL,harris,KLEIN,30.013382,-95.559411
KRAUSE EL,washington,BRENHAM,30.158971,-96.371206
KREINHOP EL,harris,SPRING,30.063349,-95.474862
KRESS,swisher,KRESS,34.364827,-101.744375
KRESS EL,swisher,KRESS,34.364827,-101.744375
KRIEWALD RD EL,bexar,SAN ANTONIO,29.389802,-98.695418
KRIMMEL INTERMED,harris,KLEIN,30.075055,-95.530689
KRUEGER EL,bexar,SAN ANTONIO,29.533929,-98.697896
KRUEGER MIDDLE,bexar,SAN ANTONIO,29.501946,-98.408308
KRUM,denton,KRUM,33.264058,-97.226873
KRUM EARLY EDUCATION CENTER,denton,KRUM,33.25827,-97.215351
KRUM MIDDLE,denton,KRUM,33.260327,-97.229086
KRUSE EL,harris,PASADENA,29.707724,-95.210219
KUEHNLE EL,harris,KLEIN,30.039576,-95.504689
KUENTZ EL,bexar,HELOTES,29.55977,-98.681021
KUJAWA EC/PRE-K CENTER,harris,HOUSTON,29.924705,-95.500894
KUJAWA EL,harris,HOUSTON,29.923397,-95.493101
KURTH PRI,angelina,LUFKIN,31.322756,-94.719404
KYLE EL,hays,KYLE,29.991501,-97.880053
L A GILILLAND EL,tarrant,FORT WORTH,32.855258,-97.338105
L B J EL,hidalgo,ELSA,26.292067,-97.988644
L B JOHNSON EL,ector,ODESSA,31.890427,-102.306245
L B JOHNSON EL,bexar,SAN ANTONIO,29.434971,-98.590309
L B JOHNSON EL,hidalgo,EDINBURG,26.296606,-98.180847
L C Y C,lubbock,LUBBOCK,33.61977,-101.873791
L E CLAYBON EL,kaufman,FORNEY,32.732881,-96.465415
L E MONAHAN EL,harris,HOUSTON,29.855335,-95.203919
L F SMITH ELEMENTARY,harris,SO HOUSTON,29.667852,-95.213683
L G ALARCON EL,el paso,SAN ELIZARIO,31.586306,-106.271104
L G PINKSTON,dallas,DALLAS,32.781423,-96.858555
L ISD J J A E P,dallas,LANCASTER,32.58815,-96.755191
L L HOTCHKISS EL,dallas,DALLAS,32.858671,-96.740479
L O DONALD EL,dallas,DALLAS,32.73252,-96.887213
L P WATERS EARLY CHILDHOOD CENTE,hunt,GREENVILLE,33.139982,-96.133653
L V STOCKARD MIDDLE,dallas,DALLAS,32.722066,-96.868399
LA ACADEMIA DE ESTRELLAS,dallas,DALLAS,32.705663,-96.900594
LA AMISTAD LOVE & LEARNING ACADE,harris,HOUSTON,29.66581,-95.570941
LA AMISTAD LOVE & LEARNING ACADE,fort bend,MISSOURI CITY,29.60183,-95.504201
LA AMISTAD LOVE & LEARNING ACADE,harris,HOUSTON,29.70106,-95.651241
LA ENCANTADA EL,cameron,SAN BENITO,26.029768,-97.628379
LA FE PREPARATORY SCHOOL,el paso,EL PASO,31.753673,-106.4817
LA FERIA,cameron,LA FERIA,26.16457,-97.82841
LA FERIA ACADEMY,cameron,LA FERIA,26.152909,-97.823978
LA GLORIA EL,jim wells,FALFURRIAS,27.28899,-98.129421
LA GRANGE,fayette,LA GRANGE,29.901872,-96.865098
LA GRANGE MIDDLE,fayette,LA GRANGE,29.90754,-96.871359
LA JOYA,hidalgo,LA JOYA,26.252828,-98.471061
LA JOYA PALMVIEW,hidalgo,MISSION,26.258791,-98.357771
LA MARQUE,galveston,LA MARQUE,29.374715,-94.995657
LA MARQUE EDUCATIONAL ALTERNATIV,galveston,LA MARQUE,29.374715,-94.995657
LA MARQUE EL,galveston,LA MARQUE,29.36654,-94.970671
LA MARQUE EL,galveston,LA MARQUE,29.37052,-94.991481
LA MARQUE INT,galveston,LA MARQUE,29.36654,-94.970671
LA MARQUE J H SCHOOL,galveston,LA MARQUE,29.374715,-94.995657
LA MARQUE MIDDLE,galveston,LA MARQUE,29.36654,-94.970671
LA MARQUE PRI,galveston,LA MARQUE,29.3778,-94.980331
LA MESA EL,hale,PLAINVIEW,34.172118,-101.742229
LA PALOMA EL,cameron,SAN BENITO,26.05081,-97.666721
LA PORTE,harris,LA PORTE,29.654727,-95.014766
LA PORTE EL,harris,LA PORTE,29.65718,-95.018024
LA PORTE J H,harris,LA PORTE,29.661137,-95.018623
LA PRYOR,zavala,LA PRYOR,28.944951,-99.843145
LA PRYOR EL,zavala,LA PRYOR,28.945535,-99.841444
LA UNION EL,starr,GARCIASVILLE,26.340132,-98.708085
LA VEGA,mclennan,WACO,31.60231,-97.09929
LA VEGA EL,mclennan,WACO,31.597132,-97.105952
LA VEGA INT H P MILES CAMPUS,mclennan,WACO,31.593513,-97.084277
LA VEGA J H GEORGE DIXON CAMPUS,mclennan,WACO,31.580228,-97.078348
LA VEGA PRI,mclennan,WACO,31.601364,-97.08422
LA VERNIA,wilson,LA VERNIA,29.351514,-98.123041
LA VERNIA INT,wilson,LA VERNIA,29.35323,-98.127491
